,REACT_SMILES,rxn_nrj
2311,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@](Cl)(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@](F)([N+](=O)[O-])[C@@]([H])(N([H])[H])C([H])([H])[H].Cl,-49.20470514996826
2312,[H]N([H])C([H])([H])[C@@](F)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])C([H])([H])[C@]([H])(N([H])[H])[N+](=O)[O-].F,-19.63986469969712
2313,[H]N([H])C([H])([H])[C@@](F)(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])C([H])([H])[C@](Cl)(N([H])[H])[N+](=O)[O-].F,49.5935094379385
2314,[H]N([H])C([H])([H])[C@@](Cl)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])C([H])([H])[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-69.2334437098566
2315,[H]N([H])C([H])([H])[C@@](Cl)(N([H])[H])[N+](=O)[O-].F>>[H]N([H])C([H])([H])[C@](F)(N([H])[H])[N+](=O)[O-].Cl,-49.59357331937217
2316,[H]N([H])[C@]([H])([N+](=O)[O-])[C@@](F)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(N([H])[H])[N+](=O)[O-].F,-24.68783776562817
2317,[H]N([H])[C@]([H])([N+](=O)[O-])[C@@](F)(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@](F)([N+](=O)[O-])[C@]([H])(N([H])[H])[N+](=O)[O-].F,-1.2342307634341765
2318,[H]N([H])[C@]([H])([N+](=O)[O-])[C@@](F)(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)([N+](=O)[O-])[C@]([H])(N([H])[H])[N+](=O)[O-].F,51.50893720424365
2319,[H]N([H])[C@]([H])([N+](=O)[O-])[C@@](Cl)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-74.38581039020477
2320,[H]N([H])[C@]([H])([N+](=O)[O-])[C@@](Cl)(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@](F)([N+](=O)[O-])[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-50.93220338808212
2321,[H]N([H])[C@]([H])([N+](=O)[O-])[C@@](Cl)(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)([N+](=O)[O-])[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,1.8109645795243523
2322,[H]N([H])[C@]([H])(C#N)[C@@](F)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].F,-21.503523069770555
2323,[H]N([H])[C@]([H])(C#N)[C@@](F)(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)([N+](=O)[O-])[C@@]([H])(C#N)N([H])[H].F,49.63880946112539
2324,[H]N([H])[C@]([H])(C#N)[C@@](Cl)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-71.54298881731533
2325,[H]N([H])[C@]([H])(C#N)[C@@](Cl)(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@](F)([N+](=O)[O-])[C@@]([H])(C#N)N([H])[H].Cl,-50.39242982589972
2326,[H]N([H])[C@@](F)([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].F,-20.118378487938177
2327,[H]N([H])[C@@](F)([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].F,49.204572507218245
2328,[H]N([H])[C@@](Cl)([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].Cl,-69.75797300803721
2329,[H]N([H])[C@@](Cl)([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].F>>[H]N([H])[C@](F)([N+](=O)[O-])[C@]([H])(N([H])[H])C([H])([H])[H].Cl,-50.081521987258704
2330,[H]N([H])C([H])(N([H])[H])[C@@](F)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])C([H])(N([H])[H])[C@]([H])(N([H])[H])[N+](=O)[O-].F,-19.380912055889887
2331,[H]N([H])C([H])(N([H])[H])[C@@](F)(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])C([H])(N([H])[H])[C@](Cl)(N([H])[H])[N+](=O)[O-].F,49.67404384835163
2332,[H]N([H])C([H])(N([H])[H])[C@@](Cl)(N([H])[H])[N+](=O)[O-].H>>[H]N([H])C([H])(N([H])[H])[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-68.57513830849115
2333,[H]N([H])C([H])(N([H])[H])[C@@](Cl)(N([H])[H])[N+](=O)[O-].F>>[H]N([H])C([H])(N([H])[H])[C@](F)(N([H])[H])[N+](=O)[O-].Cl,-49.194345968317386
2334,[H]N([H])[C@@](F)(C#N)C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[H].F,-19.244311394589747
2335,[H]N([H])[C@@](F)(C#N)C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])[H].F,48.75994777944285
2336,[H]N([H])[C@@](Cl)(C#N)C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[H].Cl,-68.00421304906138
2337,[H]N([H])[C@@](Cl)(C#N)C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)C([H])([H])[H].Cl,-48.75998554310602
2338,[H]N([H])[C@@](F)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].F,-21.91596433645202
2339,[H]N([H])[C@@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F,49.50501497479621
2340,[H]N([H])[C@@](Cl)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-71.42082934497125
2341,[H]N([H])[C@@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F>>[H]N([H])[C@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl,-49.5049659870381
2342,[H]N([H])[C@@](F)(C#N)C([H])([H])C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C#N.F,-19.94259800040865
2343,[H]N([H])[C@@](F)(C#N)C([H])([H])C#N.Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])C#N.F,48.788974004323215
2344,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C#N.Cl,-68.73180889806548
2345,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C#N.F>>[H]N([H])[C@](F)(C#N)C([H])([H])C#N.Cl,-48.78928143928764
2346,[H]N([H])[C@@](F)(C#N)C([H])([H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C([H])([H])[H].F,-18.82184032794669
2347,[H]N([H])[C@@](F)(C#N)C([H])([H])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])C([H])([H])[H].F,48.39924257066159
2348,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C([H])([H])[H].Cl,-67.22103581795096
2349,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)C([H])([H])C([H])([H])[H].Cl,-48.39925594768976
2350,[H]N([H])C([H])([H])[C@](F)(C#N)N([H])[H].H>>[H]N([H])C([H])([H])[C@@]([H])(C#N)N([H])[H].F,-17.370761783414682
2351,[H]N([H])C([H])([H])[C@](F)(C#N)N([H])[H].Cl>>[H]N([H])C([H])([H])[C@@](Cl)(C#N)N([H])[H].F,51.18600048567544
2352,[H]N([H])C([H])([H])[C@](Cl)(C#N)N([H])[H].H>>[H]N([H])C([H])([H])[C@@]([H])(C#N)N([H])[H].Cl,-65.1631241071246
2353,[H]N([H])C([H])([H])[C@](Cl)(C#N)N([H])[H].F>>[H]N([H])C([H])([H])[C@@](F)(C#N)N([H])[H].Cl,-47.79214947625409
2354,[H]N([H])C([H])([H])[C@](Cl)(C#N)N([H])[H].Cl>>[H]N([H])C([H])([H])[C@@](Cl)(C#N)N([H])[H].Cl,3.393638162001196
2355,[H]N([H])[C@@](F)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].F,-21.91596433645202
2356,[H]N([H])[C@@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F,49.50501497529558
2357,[H]N([H])[C@@](Cl)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-70.46918094008505
2358,[H]N([H])[C@@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F>>[H]N([H])[C@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl,-48.5533175821519
2359,[H]N([H])[C@@](F)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F,-25.419617479569467
2360,[H]N([H])[C@@](F)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F,48.365710224478846
2361,[H]N([H])[C@@](Cl)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl,-73.7855465527744
2362,[H]N([H])[C@@](Cl)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F>>[H]N([H])[C@](F)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl,-48.36623512570074
2363,[H]N([H])[C@@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,-23.488113869103717
2364,[H]N([H])[C@@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,49.0960061003824
2365,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-72.03566232995996
2366,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F>>[H]N([H])[C@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-47.936587605110255
2367,[H]N([H])[C@@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F,-21.306374366273246
2368,[H]N([H])[C@@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F,2.0127974533277992
2369,[H]N([H])[C@@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F,50.90008861076853
2370,[H]N([H])[C@@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-69.71845911471348
2371,[H]N([H])[C@@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-46.39928729511244
2372,[H]N([H])[C@@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,2.48800386225696
2373,[H]N([H])[C@@](F)(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].F,-23.20843194149859
2374,[H]N([H])[C@@](F)(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](F)(C#N)N([H])[H].F,2.732968256751142
2375,[H]N([H])[C@@](F)(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](Cl)(C#N)N([H])[H].F,50.95441808104993
2376,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].Cl,-71.75469066165448
2377,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](F)(C#N)N([H])[H].Cl,-45.81329046347609
2378,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](Cl)(C#N)N([H])[H].Cl,2.408159360822708
2379,[H]N([H])[C@@](F)(C#N)C([H])([H])C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C#N.F,-19.942598001122047
2380,[H]N([H])[C@@](F)(C#N)C([H])([H])C#N.Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])C#N.F,48.78897400360984
2381,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C#N.Cl,-68.73180889806548
2382,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C#N.F>>[H]N([H])[C@](F)(C#N)C([H])([H])C#N.Cl,-48.78928143928764
2383,[H]N([H])[C@@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(C#N)[N+](=O)[O-].F,-24.82812366859577
2384,[H]N([H])[C@@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].F,48.67359253288385
2385,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl,-73.3132274577798
2386,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].F>>[H]N([H])[C@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl,-49.09586811257815
2387,[H]N([H])[C@@](F)(C#N)C([H])(C#N)C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])(C#N)C#N.F,-22.70578956487569
2388,[H]N([H])[C@@](F)(C#N)C([H])(C#N)C#N.Cl>>[H]N([H])[C@](Cl)(C#N)C([H])(C#N)C#N.F,48.55516356851268
2389,[H]N([H])[C@@](Cl)(C#N)C([H])(C#N)C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])(C#N)C#N.Cl,-71.26090841539053
2390,[H]N([H])[C@@](Cl)(C#N)C([H])(C#N)C#N.F>>[H]N([H])[C@](F)(C#N)C([H])(C#N)C#N.Cl,-48.55505209451455
2391,[H]N([H])[C@@](F)(C#N)[C@]([H])(C#N)C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(C#N)C([H])([H])[H].F,-20.12386078353132
2392,[H]N([H])[C@@](F)(C#N)[C@]([H])(C#N)C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@]([H])(C#N)C([H])([H])[H].F,49.015528085221966
2393,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(C#N)C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(C#N)C([H])([H])[H].Cl,-68.63254683905781
2394,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(C#N)C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@]([H])(C#N)C([H])([H])[H].Cl,-48.2161585346609
2395,[H]N([H])[C@@]([H])(C#N)[C@](F)(C#N)N([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(C#N)N([H])[H].F,-17.728299082959467
2396,[H]N([H])[C@@]([H])(C#N)[C@](F)(C#N)N([H])[H].F>>[H]N([H])[C@@]([H])(C#N)[C@@](F)(C#N)N([H])[H].F,1.129073464428494
2397,[H]N([H])[C@@]([H])(C#N)[C@](F)(C#N)N([H])[H].Cl>>[H]N([H])[C@@]([H])(C#N)[C@@](Cl)(C#N)N([H])[H].F,49.569356125811616
2398,[H]N([H])[C@@]([H])(C#N)[C@](Cl)(C#N)N([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(C#N)N([H])[H].Cl,-65.81299237118657
2399,[H]N([H])[C@@]([H])(C#N)[C@](Cl)(C#N)N([H])[H].F>>[H]N([H])[C@@]([H])(C#N)[C@@](F)(C#N)N([H])[H].Cl,-46.95561982376296
2400,[H]N([H])[C@@]([H])(C#N)[C@](Cl)(C#N)N([H])[H].Cl>>[H]N([H])[C@@]([H])(C#N)[C@@](Cl)(C#N)N([H])[H].Cl,1.4846628376915303
2401,[H]N([H])[C@@](F)(C#N)C([H])([H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C([H])([H])[H].F,-18.82184032730465
2402,[H]N([H])[C@@](F)(C#N)C([H])([H])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])([H])C([H])([H])[H].F,48.39924256880679
2403,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C([H])([H])[H].Cl,-67.22103581730892
2404,[H]N([H])[C@@](Cl)(C#N)C([H])([H])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)C([H])([H])C([H])([H])[H].Cl,-48.39925594768976
2405,[H]N([H])[C@@](F)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].F,-22.3308299086213
2406,[H]N([H])[C@@](F)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].F,-1.3860583448152752
2407,[H]N([H])[C@@](F)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].F,47.03495058381208
2408,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-71.84488641346887
2409,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-50.900114849662856
2410,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-2.4791059211068496
2411,[H]N([H])[C@@](F)(C#N)[C@@]([H])(C#N)C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(C#N)C([H])([H])[H].F,-20.901182335885277
2412,[H]N([H])[C@@](F)(C#N)[C@@]([H])(C#N)C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@@]([H])(C#N)C([H])([H])[H].F,48.215668033608246
2413,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(C#N)C([H])([H])[H].Cl,-69.62383277479063
2414,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@@]([H])(C#N)C([H])([H])[H].Cl,-49.01546196249346
2415,[H]N([H])[C@@](F)(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].F,-18.662854668271933
2416,[H]N([H])[C@@](F)(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].F,48.78069469515511
2417,[H]N([H])[C@@](Cl)(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].Cl,-67.44346714463944
2418,[H]N([H])[C@@](Cl)(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)C([H])(C([H])([H])[H])C([H])([H])[H].Cl,-48.78069083348665
2419,[H]N([H])[C@@](F)(C#N)[C@@]([H])(N([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(N([H])[H])C([H])([H])[H].F,-17.01022801022916
2420,[H]N([H])[C@@](F)(C#N)[C@@]([H])(N([H])[H])C([H])([H])[H].Cl>>[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@](Cl)(C#N)N([H])[H].F,47.447385668335606
2421,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(N([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(N([H])[H])C([H])([H])[H].Cl,-64.88845810900385
2422,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(N([H])[H])C([H])([H])[H].F>>[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@](F)(C#N)N([H])[H].Cl,-48.32252600072143
2423,[H]N([H])C([H])([H])[C@](F)(C#N)N([H])[H].H>>[H]N([H])C([H])([H])[C@@]([H])(C#N)N([H])[H].F,-17.370761783414682
2424,[H]N([H])C([H])([H])[C@](F)(C#N)N([H])[H].Cl>>[H]N([H])C([H])([H])[C@@](Cl)(C#N)N([H])[H].F,51.18601302626871
2425,[H]N([H])C([H])([H])[C@](Cl)(C#N)N([H])[H].H>>[H]N([H])C([H])([H])[C@@]([H])(C#N)N([H])[H].Cl,-65.17466239574702
2426,[H]N([H])C([H])([H])[C@](Cl)(C#N)N([H])[H].F>>[H]N([H])C([H])([H])[C@@](F)(C#N)N([H])[H].Cl,-47.80368776487653
2427,[H]N([H])C([H])([H])[C@](Cl)(C#N)N([H])[H].Cl>>[H]N([H])C([H])([H])[C@@](Cl)(C#N)N([H])[H].Cl,3.3821124139720387
2428,[H]N([H])[C@@](F)(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].F,-22.93722991933549
2429,[H]N([H])[C@@](F)(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].Cl>>[H]N([H])[C@](Cl)(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].F,47.86739532684122
2430,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-71.26460472483245
2431,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].F>>[H]N([H])[C@](F)(C#N)[C@]([H])(N([H])[H])[N+](=O)[O-].Cl,-48.99359671795654
2432,[H]N([H])[C@@](F)(C#N)[C@@]([H])(C#N)N([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(C#N)N([H])[H].F,-19.832146362740133
2433,[H]N([H])[C@@](F)(C#N)[C@@]([H])(C#N)N([H])[H].Cl>>[H]N([H])[C@]([H])(C#N)[C@@](Cl)(C#N)N([H])[H].F,46.95661735919657
2434,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)N([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(C#N)N([H])[H].Cl,-68.1284272293783
2435,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)N([H])[H].F>>[H]N([H])[C@]([H])(C#N)[C@@](F)(C#N)N([H])[H].Cl,-48.70503743385146
2436,[H]N([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)N([H])[H].Cl>>[H]N([H])[C@]([H])(C#N)[C@@](Cl)(C#N)N([H])[H].Cl,-1.3396635074059304
2437,[H]N([H])[C@@](F)(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].F,-17.921334992883263
2438,[H]N([H])[C@@](F)(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].Cl>>[H]N([H])[C@](Cl)(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].F,48.3224904735556
2439,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].H>>[H]N([H])[C@]([H])(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].Cl,-65.81315264159514
2440,[H]N([H])[C@@](Cl)(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].F>>[H]N([H])[C@](F)(C#N)[C@]([H])(N([H])[H])C([H])([H])[H].Cl,-47.44683159717941
2441,[H]N([H])C([H])(N([H])[H])[C@](F)(C#N)N([H])[H].H>>[H]N([H])C([H])(N([H])[H])[C@@]([H])(C#N)N([H])[H].F,-16.580318561060498
2442,[H]N([H])C([H])(N([H])[H])[C@](F)(C#N)N([H])[H].Cl>>[H]N([H])C([H])(N([H])[H])[C@@](Cl)(C#N)N([H])[H].F,50.29615514884341
2443,[H]N([H])C([H])(N([H])[H])[C@](Cl)(C#N)N([H])[H].H>>[H]N([H])C([H])(N([H])[H])[C@@]([H])(C#N)N([H])[H].Cl,-63.99854959437647
2444,[H]N([H])C([H])(N([H])[H])[C@](Cl)(C#N)N([H])[H].F>>[H]N([H])C([H])(N([H])[H])[C@@](F)(C#N)N([H])[H].Cl,-47.41832913846314
2445,[H]N([H])C([H])(N([H])[H])[C@](Cl)(C#N)N([H])[H].Cl>>[H]N([H])C([H])(N([H])[H])[C@@](Cl)(C#N)N([H])[H].Cl,2.8779241156701123
2446,[H]N([H])C(F)(C([H])([H])[H])C([H])([H])[H].H>>[H]N([H])C([H])(C([H])([H])[H])C([H])([H])[H].F,-11.143142604171889
2447,[H]N([H])C(F)(C([H])([H])[H])C([H])([H])[H].Cl>>[H]N([H])C(Cl)(C([H])([H])[H])C([H])([H])[H].F,48.14378042011371
2448,[H]N([H])C(Cl)(C([H])([H])[H])C([H])([H])[H].H>>[H]N([H])C([H])(C([H])([H])[H])C([H])([H])[H].Cl,-59.28700520105479
2449,[H]N([H])C(Cl)(C([H])([H])[H])C([H])([H])[H].F>>[H]N([H])C(F)(C([H])([H])[H])C([H])([H])[H].Cl,-48.14390869997997
