SMILES,QMOF
[Mn].[O-]C(=O)c1ccc(cc1)c1ccncc1&&rtl.cat0,0.386709
CCCC1CC2(CC(C1(C(=O)[O-])C(C2)S(O)([O])[O])S([O])(O)[O])C(=O)[O-].[O-]C(=O)C=CC=C(S([O])([O])O)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn]&&nbo.cat0,2.577352
[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]&&rna.cat0,0.257506
Cl[Cd]Cl.n1ccc(cc1)Sc1ccncc1&&sql.cat0,2.770812
[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C12CCC(C(C1I)(F)I)(C(C2I)(F)I)C(=O)[O-].[Zn][Zn]&&nbo.cat0,2.520609
N1CCNCC1.[O]P(=O)[O].[Zn]&&dmc.cat0,5.060686
[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[Zn].n1ccc(cc1)Cn1cnc2c1cccc2&&sql.cat1,2.573672
[Co][Co].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccccc1.n1ccc(cc1)CN1CCN(CC1)Cc1ccncc1&&rob.cat0,0.464575
COC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].COC(=CC#CC(=O)[O-])C#CC(=O)[O-].COc1c(OC)c(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])F.COc1c(cc2c(c1F)c(F)c(cc2)C(=O)[O-])C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)c1cc(F)c2c(c1)ccc(c2)C(=O)[O-]&&acs.cat0,1.254147
[O-]C(=O)C1=CC(=O)C(=CC1=O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.506739
Cl[Cu].c1ccc(cc1)P(c1ccccc1)c1cc(cc(c1)c1ccncc1)P(c1ccccc1)c1ccccc1&&qtz-h.cat0,1.79041
OC(=O)c1c(C(=O)O)c(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.393255
O=CC(=CC=CC(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[O-]C(=O)C=CC=CC(=O)[O-].[OH]&&rna.cat0,2.022849
[Ag][Ag].[O-]C(=O)CCCCCCCC(=O)[O-].n1ccc(cc1)c1ccncc1&&sql.cat0,1.143669
COc1c(cc(cc1C(=O)[O-])C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,3.196071
"[Ca].[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)O)C(=O)[O-])cc(c1)C(=O)O&&sql,dmd.cat0",2.714155
[C]#N.[Cu][Cu].[Fe]&&sql.cat0,1.174289
[Cu]O[Cr](O[Cr]([O])([O])[O])([O])[O].c1cnc(nc1)c1ncccn1&&bex.cat0,0.234922
OC(=O)C12C3C4(C2(C2C1(C3(C42C(=O)O)C(=O)O)C#CC(=O)[O-])C(=O)O)C#CC(=O)[O-].OC(=O)c1c2cc(cc3c2c2c(c1C(=O)O)cc(cc2c(c3C(=O)O)C(=O)O)C(=O)[O-])C(=O)[O-].Oc1cc2C(=N[CH]c3c2c2c1[CH]N=C(c2cc3O)O)O.[Zn][Zn]&&pcu.cat0,2.01475
"[O]P(=O)(CCCCCCP(=O)(O)[O])O.[Zn]&&pts,dmd.cat0",5.475491
N1=C[C](C=N1)C#Cc1ccc(cc1)C(c1ccc(cc1)C#CC1=C[N]N=C1)(c1ccc(cc1)C#CC1=C[N]N=C1)c1ccc(cc1)C#C[C]1C=NN=C1.[Cu]&&bor.cat0,2.532046
[O-]C(=O)Cc1cc(CC(=O)[O-])cc(c1)CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1&&sql.cat0,1.553464
CCOC(=C(C(=O)[O-])OCC)C(=O)[O-].[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1)F)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1&&pcu.cat0,1.637366
N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)[C]1C=NN=C1.[Cu].[Cu][Cu]&&srs.cat0,3.383629
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH2][Cd]&&sql.cat0,2.693136
O=C(c1ccc(cc1)C(=O)NCc1ccncc1)NCc1ccncc1.O=C1C=C([CH]C(=C1)C(=O)[O-])C(=O)[O-].[Cd]&&sql.cat0,0.01691
Br[Zn]Br.n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1&&ths.cat1,1.741784
O[Al][O]([Al])[Al].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])N.[O-]C(=O)c1cc2ccc3c4c2c(c1N)ccc4cc(c3N)C(=O)[O-]&&acs.cat0,1.370625
C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.[Co]&&sql.cat0,0.795519
O=C(c1cccc(c1C(=O)[O-])C(=O)[O-])c1cccc(c1C(=O)[O-])C(=O)[O-].[Cd].[OH2][Cd].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1&&hxl.cat0,2.665405
Brc1cc(C#Cc2cc(Br)nc(c2)Br)cc(n1)Br.[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn][Zn]&&pcu.cat0,0.503187
[Al].[O-]C(=O)c1ccc(cc1F)C=Cc1ccc(c(c1)F)C(=O)[O-]&&ttp.cat0,1.976636
C[C]1N=NC(=C1C1=C(C)N=N[C]1C)C.[Zn]&&pts.cat0,4.252841
Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu]&&hcb.cat1,0.557594
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][OH]1[Co][OH]([Co]1)[Zn]&&pcu.cat1,0.095045
[C]#N.[Cu]&&kgd.cat0,2.587988
CNc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2C#N)(NC)C#N.CNc1cnc2c(n1)C(C2)NC.[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][Zn]&&pcu.cat0,1.795695
[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.440979
[Ag].[O][N][O].c1ccc(cn1)Oc1cccnc1&&sql.cat1,1.745815
"Br[Cd]Br.n1ccc(cc1)N(c1ccncc1)c1ccc(cc1)C#CC#Cc1ccc(cc1)N(c1ccncc1)c1ccncc1&&sql,bex.cat0",1.915843
[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(C)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&nbo.cat0,2.683717
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Sr]&&fsh.cat0,3.204861
CCCC(=C(C#C[C]1C=NN=C1O)O)C#C[C]1C=NN=C1O.CCCC1=NN=C[C]1C#CC=C(C#CC1=C[N]N=C1)O.CCCC1=N[N]C=C1C#CC#CC1=C(CCC)[N]N=C1.OC1=NN=C[C]1C#CC#C[C]1C=NN=C1.[Zn]&&hex.cat0,2.226695
Cc1cc(ccc1N=Cc1cccnc1)c1ccc(c(c1)C)N=Cc1cccnc1.[Cd]&&sql.cat0,1.63962
N1=C[C](C=N1)C=CC1=NC(=[N]=C([N]1)C=CC1=C[N]N=C1)C=C[C]1C=NN=C1.N1=C[C](C=N1)C=CC1=[N]=C(N=C([N]1)C=CC1=C[N]N=C1)C=CC1=C[N]N=C1.[Cu]&&srs.cat0,2.441181
Nc1cncc(n1)N.[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&pcu.cat0,2.342242
Oc1cc(C(=O)[O-])c2c(c1)c1cc(ccc1cc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.601114
CN1C(=O)[C](C(=O)N(C1=O)C)C(=C([C]1C(=O)N(C)C(=O)N(C1=O)C)[C]1C(=O)N(C)C(=O)N(C1=O)C)[C]1C(=O)N(C)C(=O)N(C1=O)C.[Cu]&&sql.cat0,0.400128
[O-]C(=O)C(C(=O)[O-])(O)O.[OH2][Pr]([OH2])[OH2]&&hcb.cat0,4.026091
[Al].[O-]C(=O)c1ccc(cc1Cl)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]&&tsg.cat0,2.503357
[Al].[O-]C(=O)c1ccc(cc1Br)N(c1ccc(c(c1)Br)C(=O)[O-])c1ccc(c(c1)Br)C(=O)[O-]&&tsg.cat0,2.472865
S1Cc2ccc(cc2)CSCc2ccc(C1)cc2.[Ag].[O-]C(=O)C(C(C(=O)[O-])(F)F)(F)F&&sql.cat0,2.8914
[Ag][Ag].[O]P(=O)(CCCCP(=O)(O)[O])O&&sql.cat0,2.702666
[Ag][Ag].[S]C#N.n1ccc(cc1)c1ccncc1&&pcu.cat0,1.524037
N#CC(=CC(=O)[O-])C(=O)[O-].N#CC(=CC(=O)[O-])C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.728263
Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Ni].c1cc(cc(c1)Cn1cncc1)Cn1cncc1&&sql.cat1,1.30373
[O-]C(=O)Cc1ccccc1CC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1&&dia.cat0,2.706815
[Al].[O-]C(=O)c1ccc(cc1Br)C#Cc1ccc(c(c1)Br)C(=O)[O-]&&ttp.cat0,2.143752
[O-]C(=O)c1cccc(c1)C(=O)[O-].[Zn].n1ccc(cc1)N1CCN(CC1)c1ccncc1&&sql.cat0,3.167609
Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Ni][OH2]&&fes.cat0,1.424796
O[Al][O]([Al])[Al].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#Cc1cc(C(=O)O)c(c(c1)C(=O)O)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C(=O)O)C#CC(=O)[O-]&&acs.cat0,0.719757
Clc1c([N][N]c2cc(Cl)c(c(c2)Cl)C(=O)[O-])ccc(c1Cl)C(=O)[O-].[Al]&&ttp.cat0,1.491371
C(Cn1cncc1)CCn1cncc1.[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[Zn]&&sql.cat0,4.110097
[O-]C(=O)c1cc(N(=O)=O)c(c2c1cccc2C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(C(=O)O)c(cc2)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[Zn][Zn]&&nbo.cat0,2.118227
CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#Cc1ccc(c(c1)S([O])(O)[O])C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1S([O])([O])O)C(=O)[O-]&&acs.cat0,1.391687
[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1cc(O)c(c(c1)O)c1ccc(cc1)c1c(O)cc(cc1O)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccc(cc1)c1ccncc1&&pcu.cat0,1.635628
CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.448207
[Al].[O-]C(=O)c1ccc(cc1C)[N][N]c1ccc(c(c1)C)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2N)C(=O)[O-].[OH]&&rna.cat0,1.631545
[Cu].c1ccc(cn1)C1=NN=N[N]1&&sql.cat1,0.773644
N1=C[C](C=N1)c1ccc(o1)C(c1ccc(o1)C1=C[N]N=C1)(c1ccc(o1)C1=C[N]N=C1)c1ccc(o1)[C]1C=NN=C1.[Cu].[Cu][Cu]&&bor.cat0,3.011871
CNC1CC2(C#CC(=O)[O-])CC(C1(C#CC(=O)[O-])CC2(I)NC)NC.CNc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-].[Al].[OH]&&rna.cat0,1.469781
[Al].[O-]C(=O)c1ccc(cc1N)N(c1ccc(c(c1)N)C(=O)[O-])c1ccc(c(c1)N)C(=O)[O-]&&tsg.cat0,1.911902
[O][Mo]1234[Cu]5[S]3[Cu][S]2[Cu]1[S]45.n1ccc(cc1)c1ccncc1&&dia.cat0,1.25925
Cc1[nH][n-]c(c1Cc1c(C)[n-][nH]c1C)C.[Cu][Cu].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]&&pcu.cat0,0.629677
Oc1cc2c(cc1O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,1.126734
[Cu].[O-]C(=O)c1cccc(c1)C(=O)[O-].c1ncn(c1)Cc1nc2c([nH]1)cccc2&&hcb.cat0,0.949505
[CH]1N[N]C=N1.[Zn]&&sql.cat1,3.642394
[OH2][Cd][OH2].[O]S(=S)(=O)[O].n1ccc(cc1)c1ccncc1&&dmp.cat0,1.904545
[O-]C(=O)C=CC=CC(=O)[O-].[OH2][Co].[OH2][Co][OH2].n1ccc(cc1)CCc1ccncc1&&neb.cat0,0.276731
"[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-].[OH2][Zn]&&fes,cpv.cat0",2.735502
CCCc1nccn1Cn1nnc2c1cccc2.[Cd].[S]C#N&&hcb.cat0,2.792196
[Al].[O-]C(=O)c1c(cc(cc1S(O)([O])[O])N(c1cc(c(c(c1)S([O])([O])O)C(=O)[O-])S(O)([O])[O])c1cc(c(c(c1)S([O])([O])O)C(=O)[O-])S(O)([O])[O])S(O)([O])[O]&&tsg.cat0,2.11284
CCCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2.CCCc1cc(ccc1[N][N]c1ccc(cc1)C(=O)[O-])C(=O)[O-].CCCc1nccc(c1)[N][N]c1ccnc(c1)OCC.[Zn][Zn]&&pcu.cat0,0.641585
"[O-]C(=O)c1cccc(c1)c1cncc(c1)c1cccc(c1)C(=O)[O-].[OH2][Ni][OH2][Ni][OH2]&&ant,bey.cat0",1.302744
O=C(c1cccnc1)NCCNC(=O)c1cccnc1.[O-]C(=O)c1cccc(c1)C(=O)[O-].[OH2][Ni][OH2]&&hcb.cat0,0.994128
Fc1cncc(c1C#Cc1c(F)cncc1F)F.[Cu]&&sql.cat0,0.968388
[Cd].[O-]C(=O)c1ccc(cc1)n1cncc1&&dia.cat0,3.157521
[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.770991
N#Cc1cc(cc(c1C#Cc1c(C#N)cc(cc1C#N)C(=O)[O-])C#N)C(=O)[O-].N#Cc1cc(cc(c1C(=O)[O-])C#N)c1cc(C#N)c(c(c1)C#N)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1&&pcu.cat0,2.203011
[O-]C(=O)c1ccc(s1)c1ccc(s1)C(=O)[O-].[OH2][Tb]([OH2])[OH2]&&sql.cat0,1.981333
[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc2c3ccc(c(c3cc(c2cc1F)I)C(=O)[O-])I.[Zn][Zn]&&sql.cat0,2.016172
FC1=NN=C[C]1c1ccc(c2c1CC2)C1=C(F)[N]N=C1F.FC1Cc2c1c(ccc2[C]1C=NN=C1)C1=C[N]N=C1.IC1C(F)c2c1c(ccc2C1=CN=N[CH]1)[C]1C=NN=C1.IC1C2(CCC(C1(F)I)(CC2(F)I)[C]1C=NN=C1)C1=C[N]N=C1.[Zn]&&bcu.cat0,1.986968
O=N(=O)c1c(C#Cc2cc(nc(c2N(=O)=O)c2ccccc2)N(=O)=O)cc(nc1c1ccccc1)N(=O)=O.[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])c1ccccc1)N(=O)=O)c1ccccc1)N(=O)=O.[O-]C(=O)c1ccc(c(c1N(=O)=O)N(=O)=O)C#Cc1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.174641
[Al].[O-]C(=O)c1cc2ccc3c4c2c(c1c1ccccc1)ccc4cc(c3c1ccccc1)C(=O)[O-].[OH]&&rna.cat0,1.738434
N1=C[N]N([CH]1)c1ccc(cc1)N(c1ccc(cc1)N1[N]C=N[CH]1)c1ccc(cc1)N1[N]C=N[CH]1.N1=C[N]N([CH]1)c1ccc(cc1)N(c1ccc(cc1)n1ncnc1)c1ccc(cc1)N1[N]C=N[CH]1.[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]&&bey.cat0,0.779961
"[Gd].[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]&&lon,jjt.cat0",0.086644
CCOc1cc(cc(c1C(=O)[O-])OCC)c1cc(OCC)c(c(c1)OCC)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1&&pcu.cat0,1.367467
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][OH][Zn][Zn][OH][Zn].c1cc(nc(c1)n1cncc1)n1cncc1&&sql.cat0,2.820738
Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1&&kgm.cat0,3.272405
CCCc1cncc(c1c1ccc(cc1)c1c(CCC)cncc1CCC)CCC.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&pcu.cat0,2.578995
BrC12C3C4C2(C2C1C3(C42Br)C#CC1=C[N]N=C1)C#C[C]1C=NN=C1.ClC12C3C4C2(C2C1C3(C42Cl)C#CC1=C[N]N=C1)C#C[C]1C=NN=C1.N1=C[C](C=N1)C#CC12C3C4C2C2C1C3C42C#CC1=C[N]N=C1.[Zn]&&bcu.cat0,2.52484
O[Fe][O]([Fe]O)[Fe]O.[O-]C(=O)c1cccc(c1)C(=O)[O-]&&pcu.cat0,0.204906
[Al].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#Cc1cc(C(=O)O)c(c(c1C(=O)O)S([O])(O)[O])C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1C(=O)O)S([O])([O])O)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[OH]&&rna.cat0,2.148299
[Al].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1CC2)C(=O)[O-].[OH]&&rna.cat0,2.363742
OC(=C(C(=O)[O-])O)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1N)c1ccc(c(c1)N)C(=O)[O-].[OH]&&rna.cat0,2.069221
[Cu].n1ccc(cc1)C#Cc1ccncc1&&sql.cat0,0.963294
N#Cc1cccc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[Zn][Zn].c1cnc2c(n1)CC2&&pcu.cat0,1.943718
[Mn].[N][N][N].n1ccncc1&&sql.cat0,0.289208
Nc1ncnc2=[N]=CN=c12.[Co][Co]&&lvt.cat0,0.200245
O=Cc1c(ccc2c1ccc(c2C=O)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH]&&rna.cat0,2.562161
[Al].[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1cc(N)c2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1N)C(=O)[O-].[OH]&&rna.cat0,2.126448
Oc1cc(ccc1c1ccc(cc1O)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH]&&rna.cat0,2.220918
CCCOc1c(ccc2c1c1c(C=O)ccc(c1cc2)C(=O)[O-])C(=O)[O-].O=Cc1c(C=O)c([N][N]c2ccc(cc2)C(=O)[O-])ccc1C(=O)[O-].[Al].[OH]&&rna.cat0,1.547533
[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C12C3(F)C4(C2(C2(C1(C3(C42C(=O)[O-])N)F)F)N)F.[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.601199
[Cu].n1ccc(cc1)C=Cc1ccncc1&&sql.cat0,0.962397
[Cu]Br.c1ccc(cc1)P(c1ccccc1)c1cc(cc(c1)c1ccncc1)P(c1ccccc1)c1ccccc1&&qtz-h.cat0,1.781155
O=C1C(=O)C(=O)C1=O.[OH2][Mn][OH2]&&nbo.cat0,1.546957
COc1ccc2c(c1)c(ccn2)C(C1CC2CCN1CC2C(=O)[O-])O.[Cd]&&dia.cat0,1.956281
[Co][O]([Co])[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccncc1&&ncb.cat0,0.270997
[Al].[O-]C(=O)c1ccc(cc1Cl)C#Cc1ccc(c(c1)Cl)C(=O)[O-].[OH]&&rna.cat0,2.48356
[N][N][N].[O]C1=CC=CN[CH]1.[Zn]&&fes.cat0,2.66728
[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-].[OH2][Tb]([OH2])[OH2].[OH2][Tb][OH2]&&pcu.cat0,2.290118
NC1=NN=N[N]1.[Zn]&&dia.cat0,3.811159
N1=C[C](C=N1)C1=N[N]C(=N[N]1)[Si](C1=N[N]C(=N[N]1)C1=C[N]N=C1)(C1=N[N]C(=N[N]1)C1=C[N]N=C1)C1=N[N]C(=N[N]1)[C]1C=NN=C1.[Cu]&&bor.cat0,1.280584
[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1sc2c(c1Br)sc(c2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.144341
[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.356183
CNc1nccc(c1)c1ccnc(c1)NC.[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&pcu.cat0,2.409352
"[Fe].c1ccc(cn1)OCC(COc1cccnc1)(COc1cccnc1)COc1cccnc1&&pts,sql.cat0",1.362463
CCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)N(=O)=O.[Al].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[OH]&&rna.cat0,1.989499
[Cd].[O-]C(=O)C1CC=CCC1C(=O)[O-].n1ccc(cc1)c1ccncc1&&sql.cat0,1.958724
C(Cn1cncc1)CCn1cncc1.[O-]C(=O)CCC(=O)[O-].[OH2][Cd]&&sql.cat0,3.265019
C#CC1=NC=C[N]1.C#CC1=N[CH]C=N1.[Co]&&sod.cat0,0.947775
[Al].[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-]&&ttp.cat0,2.122652
Clc1cc(ccc1c1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc2cc(c3c4c2c(c1)c(cc4cc(c3)C(=O)[O-])S([O])(O)[O])S([O])([O])O.[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.544648
[Dy].[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]&&pcu.cat0,2.021923
[Cd].[O-]C(=O)CCc1cccnc1&&kgd.cat0,3.316016
"[O]OC(=O)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1C(=O)O)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1&&tfz-d,sql.cat0",2.279111
"O[Zr]123([OH2])[OH]4[Zr]56[O]3[Zr]37([OH]2[Zr]28[O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH2])O)([OH2])O)([OH2])O.[O-]C(=O)C#CC1=NC(=[N]=C([N]1)C#CC(=O)[O-])c1ccc(cc1)C1=[N]=C([N]C(=N1)C#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C#CC1=[N]=C(C#CC(=O)[O-])N=C([N]1)c1ccc(cc1)C1=NC(=[N]=C([N]1)C#CC(=O)[O-])C#CC(=O)[O-]&&scu,tty.cat0",2.678185
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1&&pcu.cat1,2.197119
[O-]C(=O)C1CCN(CC1)CP(=O)([O])[O].[OH2][Y][OH2]&&sra.cat0,3.668988
[Co].[O-]C(=O)c1cccc(c1)C(=O)[O-].c1ccc(c(c1)Cn1ncnc1)Cn1ncnc1&&sql.cat0,0.468393
[Dy].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]&&rnb.cat0,3.475783
Nc1cccc(c1)N.[Cd].[S]C#N&&sql.cat0,3.42783
[Al].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#CC12C3(S(O)([O])[O])C4(C2(C2(C1(C3(C42C#CC(=O)[O-])C(=O)O)S(O)([O])[O])S([O])([O])O)C(=O)O)S(O)([O])[O].[OH]&&rna.cat0,1.920212
Cl[Zn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1&&cpa.cat0,2.975062
